response_dt,PFL_FLEET_TYP_CD,gts_12,gts_13,gts_14,gts_15,comped_med,natural_med,never_comped,lapsed_med,Lesiure_tkts_yr1,Business_tkts_yr1,total_ap_yr1,int_tkts_yr1,dom_tkts_yr1,dl_miles_flown_yr1,F_tkts_yr1,F_tkt_rev_yr1,F_miles_flown_yr1,C_tkts_yr1,C_tkt_rev_yr1,C_miles_flown_yr1,Y_tkts_yr1,Y_tkt_rev_yr1,Y_miles_flown_yr1,F_upsell_tkts_yr1,F_upsell_tkt_rev_yr1,F_upsell_miles_flown_yr1,total_tkts_yr1,total_tkt_rev_yr1,dist_partners,tenure,DSC_Entries,hhi,gts_1,dl_segs_yr1,dl_seg_rev_yr1,total_miles_flown_yr1
18-Nov-14,76G,5,5,,,0,1,1,0,3,5,102,0,8,35285,1,877,4976,0,0,0,7,3903,30309,0,0,0,8,4780,1,7,0,250,4,35,4780,35285
18-Dec-14,M90,5,5,1,1,0,1,0,0,2,6,259,1,7,20204,0,0,0,0,0,0,8,4780,21237,0,0,0,8,4780,2,22,0,241,5,18,4559,21237
13-Jan-14,757,2,5,0,1,0,1,1,0,3,6,105,0,9,39470,0,0,0,0,0,0,9,4779,39470,0,0,0,9,4779,3,19,0,16,3,16,4779,39470
4-Mar-14,MD8,3,3,0,1,0,0,1,0,4,4,113,0,8,14652,1,1253,2547,0,0,0,7,3526,13458,1,1253,2547,8,4779,0,14,0,196,,25,4616,16005
1-Sep-14,CRJ,5,3,,,1,0,0,0,11,1,559,0,12,21176,3,1520,2870,0,0,0,9,3258,18306,1,965,954,12,4778,0,26,0,97,4,32,4778,21176
26-Jan-14,E75,5,4,1,0,0,1,1,0,9,2,293,0,11,29198,0,0,0,0,0,0,11,4777,29198,0,0,0,11,4777,1,18,0,137,5,36,4777,29198
9-Jan-14,757,5,4,,,0,1,1,0,8,0,385,0,8,24306,1,710,2154,0,0,0,7,4067,22152,0,0,0,8,4777,0,17,12,250,5,14,4777,24306
9-Feb-14,744,3,4,,,0,1,1,0,5,1,520,1,5,33716,4,2791,17510,0,0,0,2,1985,16406,0,0,0,6,4777,1,25,5,102,4,15,4595,33916
14-Jun-14,757,5,5,1,1,0,1,1,0,13,0,322,0,13,30484,2,673,2748,1,304,1256,10,3799,26480,0,0,0,13,4777,4,3,0,96,5,28,4777,30484
3-Nov-14,757,,4,,1,0,0,1,1,11,5,272,0,16,24465,2,799,1157,0,0,0,14,3977,23882,2,799,1157,16,4776,0,25,0,100,3,37,4644,25039
28-Nov-14,319,3,3,0,1,0,1,1,0,2,2,44,2,2,26003,0,0,0,0,0,0,4,4776,27283,0,0,0,4,4776,1,23,0,184,5,14,4350,27283
9-Mar-14,738,5,4,1,1,0,1,1,0,15,0,372,0,15,23687,0,0,0,0,0,0,15,4776,23687,0,0,0,15,4776,1,4,0,15,5,25,4776,23687
17-Jul-14,739,5,3,1,1,0,0,1,0,4,0,218,2,2,16290,0,0,0,1,3756,9480,3,1020,6810,0,0,0,4,4776,0,5,1,245,4,7,4776,16290
7-May-14,757,3,3,,1,0,1,1,0,8,3,880,0,11,26146,0,0,0,0,0,0,11,4775,26146,0,0,0,11,4775,2,12,0,245,5,24,4775,26146
18-Jan-14,CRJ,4,4,1,1,0,0,1,1,9,1,609,0,10,22016,2,1441,5898,0,0,0,8,3333,16118,2,1441,5898,10,4774,0,3,1,99,4,18,4774,22016
21-Jan-14,757,5,5,1,,0,0,1,0,2,0,434,1,1,12500,0,0,0,2,4772,12500,0,0,0,0,0,0,2,4772,0,19,0,56,5,6,4772,12500
3-Dec-14,MD8,3,4,1,1,0,1,1,0,14,0,194,0,14,16318,4,706,2856,0,0,0,10,4066,13462,0,0,0,14,4772,1,4,0,44,4,44,4772,16318
26-Jun-14,757,5,5,1,0,0,0,1,0,4,1,199,2,3,32072,3,2340,10616,0,0,0,2,2430,21456,3,2340,10616,5,4770,1,15,0,100,5,22,4770,32072
5-Jun-14,332,4,3,1,1,0,1,1,0,6,0,120,5,1,55734,1,238,2622,0,0,0,5,4532,53112,0,0,0,6,4770,1,19,0,50,4,19,4770,55734
15-Jun-14,744,4,3,1,3,0,0,1,0,1,0,2,1,0,15600,0,0,0,0,0,0,1,4769,15600,0,0,0,1,4769,1,3,0,48,3,5,4769,15600
14-Dec-14,757,4,2,1,1,0,0,1,0,1,6,19,0,7,10638,3,2117,5596,0,0,0,4,2651,5042,1,1440,4266,7,4768,2,32,0,242,3,12,4768,10638
27-Jun-14,717,5,5,,,0,1,1,0,8,1,268,2,7,40623,2,1327,4444,0,0,0,7,3441,44955,1,740,2222,9,4768,1,10,0,112,5,39,4089,49399
4-Nov-14,753,5,4,,,0,1,1,0,7,0,179,3,4,27153,0,0,0,0,0,0,7,4767,29240,0,0,0,7,4767,2,6,2,94,4,13,4338,29240
9-Jun-14,MD8,5,4,1,1,0,1,1,0,17,0,330,0,17,17873,0,0,0,0,0,0,17,4766,17873,0,0,0,17,4766,2,26,0,16,4,40,4766,17873
7-Jan-14,744,4,4,,,0,1,1,0,4,0,245,3,1,44270,0,0,0,0,0,0,4,4766,45110,0,0,0,4,4766,0,11,8,0,4,15,4318,45110
4-Nov-14,CR7,5,4,1,,0,1,1,0,9,1,281,0,10,35284,0,0,0,0,0,0,10,4766,35284,0,0,0,10,4766,3,1,0,118,3,37,4766,35284
17-Jun-14,757,4,3,,,0,1,1,0,9,2,225,0,11,25278,1,262,1980,0,0,0,10,4503,23298,0,0,0,11,4765,1,24,34,79,4,44,4765,25278
18-Jan-14,E75,5,5,,,0,1,1,0,9,7,237,0,16,35604,2,377,2048,0,0,0,14,4388,33556,0,0,0,16,4765,3,18,0,250,4,25,4765,35604
22-Oct-14,M90,5,5,,,0,1,1,0,8,0,268,2,6,25588,4,3264,13407,1,464,4450,3,1036,7731,3,2800,9673,8,4765,3,25,7,29,5,31,4765,25588
21-Oct-14,76G,3,3,1,1,0,1,1,0,5,1,155,5,1,23043,0,0,0,0,0,0,6,4764,34109,0,0,0,6,4764,0,3,0,24,3,7,2998,34109
8-Dec-14,77L,5,5,1,1,0,1,1,0,5,1,115,2,4,23591,2,371,1237,1,2128,7562,3,2263,22054,0,0,0,6,4763,0,11,0,18,5,19,2878,30853
29-Sep-14,763,5,5,1,0,0,0,1,1,4,7,241,0,11,17037,1,989,3772,0,0,0,10,3773,13265,1,989,3772,11,4762,0,29,0,57,5,21,4762,17037
29-Oct-14,E70,5,5,1,1,0,1,1,0,4,5,79,1,8,24600,0,0,0,0,0,0,9,4762,24600,0,0,0,9,4762,0,26,0,59,5,33,4762,24600
7-Feb-14,CR9,5,5,,,0,1,1,0,19,0,54,0,19,25473,4,1148,5642,0,0,0,15,3614,19831,0,0,0,19,4762,2,26,0,82,5,37,4762,25473
19-Jun-14,M90,5,4,1,1,0,0,1,0,4,0,118,1,3,15992,1,943,3806,1,3166,8442,2,653,3744,0,0,0,4,4762,1,14,1,66,5,16,4762,15992
8-Jun-14,E70,3,2,0,0,0,0,1,1,3,4,69,0,7,4526,7,4762,4526,0,0,0,0,0,0,5,2740,2183,7,4762,1,2,0,130,3,11,4762,4526
8-Dec-14,763,5,5,,,0,1,1,0,11,0,223,0,11,20823,0,0,0,0,0,0,11,4762,20823,0,0,0,11,4762,1,3,0,15,5,38,4762,20823
17-Jun-14,M90,,4,1,1,0,0,1,1,8,0,274,0,8,15826,8,4761,15826,0,0,0,0,0,0,5,2941,7901,8,4761,0,31,2,246,4,13,4761,15826
3-Nov-14,717,,5,1,,0,0,1,0,12,1,55,0,13,9558,1,313,432,0,0,0,12,4448,9126,0,0,0,13,4761,1,13,0,83,5,21,4761,9558
17-Nov-14,MD8,5,5,,,0,1,1,0,12,1,618,0,13,31123,2,533,4584,0,0,0,11,4228,26539,0,0,0,13,4761,9,10,0,38,3,50,4761,31123
17-Mar-14,M90,5,5,1,0,0,1,1,0,1,0,313,1,0,9140,0,0,0,1,4760,9140,0,0,0,0,0,0,1,4760,2,20,4,30,5,2,4760,9140
12-Sep-14,E70,5,5,,,0,1,1,0,7,2,238,1,8,45717,3,1176,13427,0,0,0,6,3584,32792,0,0,0,9,4760,3,26,0,18,5,40,4703,46219
9-Jun-14,MD8,4,4,1,0,0,1,1,0,8,0,85,1,7,15050,1,946,1970,0,0,0,7,3815,13080,1,946,1970,8,4760,1,30,15,76,5,18,4760,15050
22-Jul-14,320,5,5,1,0,0,1,1,0,12,0,667,0,12,40460,1,407,3672,0,0,0,11,4352,36788,0,0,0,12,4760,0,3,0,69,5,61,4760,40460
13-Nov-14,757,4,2,1,0,0,0,1,0,7,1,90,0,8,11970,0,0,0,0,0,0,8,4759,11970,0,0,0,8,4759,1,27,0,35,3,20,4759,11970
17-Oct-14,320,4,5,1,0,0,1,1,0,3,5,468,0,8,15220,1,938,1858,0,0,0,7,3821,13362,0,0,0,8,4759,3,28,0,97,5,17,4759,15220
8-Aug-14,MD8,5,5,1,1,0,0,1,1,4,0,196,4,0,16733,2,2469,8247,2,2290,8486,0,0,0,2,2469,8247,4,4759,1,11,6,93,5,12,4759,16733
22-Feb-14,CR7,4,3,0,0,0,0,1,1,7,0,25,0,7,16370,3,1845,5543,0,0,0,4,2915,11277,3,1845,5543,7,4759,0,19,0,,2,24,4604,16820
1-Dec-14,319,5,5,,,0,1,1,0,10,3,272,0,13,22036,7,1936,11706,0,0,0,6,2822,10330,0,0,0,13,4758,1,24,0,70,5,25,4758,22036
19-Oct-14,76L,,,,,0,1,1,0,6,0,527,5,1,38605,1,182,2010,1,715,5210,4,3861,40548,0,0,0,6,4758,3,10,7,,4,19,3880,47768
16-Jan-14,CR9,5,5,,,0,1,0,0,21,0,360,0,21,32174,5,1140,9272,0,0,0,16,3618,22902,0,0,0,21,4758,1,3,0,53,5,66,4758,32174
15-Sep-14,763,4,3,1,1,0,1,0,0,2,2,215,1,3,18314,0,0,0,1,3129,10591,3,1628,13315,0,0,0,4,4757,0,21,0,90,4,15,2994,23906
20-Jan-14,717,4,4,,,0,0,1,0,11,0,158,0,11,35052,0,0,0,0,0,0,11,4756,35052,0,0,0,11,4756,1,31,0,69,4,34,4756,35052
17-Nov-14,M90,5,5,1,1,0,0,1,0,4,6,77,0,10,15840,0,0,0,0,0,0,10,4756,15840,0,0,0,10,4756,0,22,0,37,5,18,4756,15840
19-Jul-14,320,5,5,1,0,0,1,1,0,3,2,42,0,5,22115,4,3848,17447,0,0,0,1,908,4668,4,3848,17447,5,4756,0,8,0,216,5,21,4756,22115
24-Jun-14,CR9,5,4,0,0,0,1,1,0,7,0,186,3,4,29110,2,749,3704,0,0,0,5,4007,25406,0,0,0,7,4756,0,28,0,85,5,14,4756,29110
20-Feb-14,739,2,3,,,0,1,1,0,7,1,391,0,8,22519,1,1417,4962,0,0,0,7,3339,17557,1,1417,4962,8,4756,2,4,0,112,2,17,4756,22519
24-Sep-14,320,5,4,,,0,1,1,0,4,4,184,0,8,16465,2,791,4843,0,0,0,6,3965,11622,0,0,0,8,4755,2,25,0,51,4,32,4755,16465
12-Dec-14,757,5,5,,,0,1,1,0,4,1,120,0,5,21218,5,4755,21218,0,0,0,0,0,0,3,3133,15482,5,4755,2,20,6,180,5,18,4755,21218
2-Apr-14,332,4,3,1,1,0,1,1,0,8,1,449,2,7,35710,2,787,4344,0,0,0,7,3968,33443,1,599,2172,9,4755,3,24,0,,5,21,4574,37787
11-Jun-14,ERJ,4,3,,,0,1,0,0,13,4,311,0,17,34603,1,81,1182,1,262,2467,15,4409,30954,0,0,0,17,4752,5,11,7,250,2,24,4752,34603
17-Jul-14,CR9,5,,1,1,0,0,1,1,3,4,28,1,6,16377,1,721,1682,0,0,0,6,4030,15532,0,0,0,7,4751,1,18,0,95,4,24,4432,17214
23-May-14,333,5,5,1,1,0,0,1,1,4,0,180,3,1,18080,0,0,0,2,4164,12603,2,586,6005,0,0,0,4,4750,1,31,3,250,5,5,4655,18608
30-Apr-14,ERJ,4,4,,,0,1,1,0,7,3,290,0,10,24393,2,740,4092,0,0,0,8,4010,20301,0,0,0,10,4750,1,19,0,119,4,37,4750,24393
17-Oct-14,738,,,,,0,0,1,0,4,7,86,1,10,19695,0,0,0,0,0,0,11,4750,19695,0,0,0,11,4750,0,15,0,18,,25,4750,19695
25-Jan-14,M90,5,5,1,1,0,1,0,0,5,0,189,3,2,47125,0,0,0,0,0,0,5,4750,47125,0,0,0,5,4750,0,28,0,119,5,15,4750,47125
19-Oct-14,319,4,5,1,1,0,0,1,0,7,2,119,1,8,19085,0,0,0,0,0,0,9,4749,19539,0,0,0,9,4749,1,1,0,250,4,26,4639,19539
2-Nov-14,76L,5,4,1,0,0,1,1,0,6,0,68,3,3,24362,0,0,0,0,0,0,6,4748,24925,0,0,0,6,4748,0,7,0,37,4,8,4316,24925
26-Apr-14,757,5,5,,,0,1,1,0,5,0,236,3,2,45745,1,461,2209,0,0,0,4,4287,49988,0,0,0,5,4748,0,29,5,250,5,21,4128,52197
23-Jun-14,CR9,,5,,,0,1,0,0,5,3,379,0,8,25533,2,1271,4219,0,0,0,6,3477,21314,0,0,0,8,4748,1,20,5,86,4,31,4748,25533
13-Sep-14,320,5,5,,,0,1,1,0,10,3,265,1,12,26953,6,1760,8062,0,0,0,7,2987,19194,0,0,0,13,4746,2,27,5,22,5,35,4558,27256
3-Jul-14,CR9,5,5,0,1,0,1,1,0,4,2,157,3,3,59786,0,0,0,0,0,0,6,4746,69714,0,0,0,6,4746,4,12,0,99,4,21,4134,69714
3-Sep-14,320,4,4,1,1,0,1,1,0,18,1,98,0,19,28660,6,1284,4377,1,291,1350,12,3171,22933,0,0,0,19,4746,1,13,0,12,4,34,4746,28660
16-May-14,CRJ,5,5,1,1,0,1,1,0,9,0,303,1,8,31318,2,549,1447,0,0,0,7,4194,29871,0,0,0,9,4743,2,15,0,50,5,26,4743,31318
9-May-14,CR9,5,4,1,0,0,1,1,0,12,0,1123,0,12,24722,6,3007,12034,0,0,0,6,1735,12688,4,1953,6948,12,4742,1,8,0,126,5,42,4742,24722
9-Nov-14,MD8,4,4,,,0,1,1,0,6,2,471,1,7,18588,2,704,1133,0,0,0,6,4038,17455,0,0,0,8,4742,1,12,0,250,4,13,4742,18588
29-Jun-14,M90,5,3,1,0,0,1,0,0,9,2,273,1,10,31564,2,880,3560,1,793,6103,8,3069,21901,1,407,1856,11,4742,2,20,1,64,5,33,4742,31564
15-Jul-14,M90,5,4,1,1,0,0,1,1,4,2,63,0,6,23589,0,0,0,0,0,0,6,4741,23589,0,0,0,6,4741,2,17,0,54,5,29,4741,23589
21-Jul-14,CRJ,3,4,,,0,1,1,0,8,6,223,0,14,23369,2,495,2767,1,234,1353,11,4012,19249,0,0,0,14,4741,2,11,0,97,5,44,4741,23369
10-Oct-14,739,5,5,,,0,1,1,0,12,1,549,3,10,24150,4,1455,5443,2,1032,5083,7,2254,17778,1,548,1331,13,4741,1,10,0,53,4,26,4423,28304
29-Jul-14,319,4,3,1,,0,1,1,0,7,3,533,1,9,22395,2,1313,5576,0,0,0,8,3429,16819,2,1313,5576,10,4741,2,14,1,91,3,21,4741,22395
19-Dec-14,319,3,5,1,1,0,1,1,0,7,0,198,1,6,21650,4,2782,8856,0,0,0,3,1958,18131,4,2782,8856,7,4740,2,12,1,37,4,16,4181,26987
12-Sep-14,MD8,5,5,1,1,0,0,1,1,1,6,133,1,6,13507,7,4739,13507,0,0,0,0,0,0,7,4739,13507,7,4739,0,4,1,250,5,28,4739,13507
30-Aug-14,738,4,3,1,0,0,1,1,0,6,1,1057,0,7,27245,0,0,0,0,0,0,7,4738,27245,0,0,0,7,4738,0,23,0,250,4,26,4738,27245
19-Jul-14,M90,,5,1,0,0,0,1,1,4,0,22,2,2,12134,1,852,1976,1,1723,5523,2,2163,7379,1,852,1976,4,4738,1,23,0,97,4,6,3712,14878
27-Mar-14,76L,4,2,0,,0,1,1,0,3,0,41,3,0,13305,0,0,0,1,2374,6480,2,2364,26082,0,0,0,3,4738,1,6,1,56,1,4,982,32562
15-Feb-14,M90,4,3,1,1,0,1,1,0,11,4,970,0,15,25499,0,0,0,0,0,0,15,4738,25499,0,0,0,15,4738,2,22,0,96,4,34,4738,25499
14-Jul-14,717,4,4,1,0,0,1,0,0,7,1,104,0,8,13146,3,1596,3710,0,0,0,5,3140,9436,0,0,0,8,4737,1,13,0,94,5,17,4737,13146
18-Mar-14,E75,4,3,1,1,0,0,1,0,5,6,165,0,11,21105,0,0,0,0,0,0,11,4736,24359,0,0,0,11,4736,1,4,0,39,4,32,4456,24359
7-Sep-14,CR9,5,4,1,1,0,0,1,1,7,2,118,1,8,20827,0,0,0,1,2233,4807,8,2502,16020,0,0,0,9,4736,1,3,1,168,5,18,4736,20827
6-Sep-14,MD8,5,4,1,1,0,1,1,0,6,0,47,0,6,12525,5,4085,11395,0,0,0,1,649,1130,5,4085,11395,6,4734,0,27,0,250,4,19,4734,12525
4-Oct-14,MD8,4,4,,,0,1,1,0,6,0,287,0,6,18031,5,4643,17090,0,0,0,1,91,941,5,4643,17090,6,4734,2,24,6,105,4,18,4734,18031
14-Feb-14,CR7,4,3,1,1,0,0,1,1,4,4,152,0,8,9252,2,878,1215,0,0,0,6,3856,8037,0,0,0,8,4734,2,26,0,138,3,15,4734,9252
23-Aug-14,757,5,5,1,1,0,1,1,0,7,0,77,2,5,21142,5,4320,13903,0,0,0,2,414,7344,5,4320,13903,7,4734,0,16,0,30,5,21,4572,21247
2-Mar-14,319,1,3,1,,0,1,1,0,15,0,321,1,14,23307,0,0,0,1,1135,3642,14,3599,19665,0,0,0,15,4734,0,2,0,26,2,31,4734,23307
3-Jul-14,CRJ,4,4,1,,0,0,1,0,2,5,108,0,7,15336,1,701,1382,0,0,0,6,4032,14296,1,701,1382,7,4733,0,8,0,90,2,14,4595,15678
1-Apr-14,CR9,5,3,,,0,0,1,0,8,4,194,1,11,29695,6,2004,3998,0,0,0,6,2729,25697,0,0,0,12,4733,3,7,0,104,5,29,4733,29695
12-Jun-14,E75,5,3,,,0,1,1,0,16,0,392,0,16,45754,6,975,8170,0,0,0,10,3757,37584,0,0,0,16,4732,6,24,0,90,3,40,4732,45754
9-Jul-14,76L,4,4,,,0,1,1,0,18,0,341,0,18,21510,13,3740,13468,2,676,4934,3,315,3108,10,3043,10360,18,4732,3,20,17,42,5,18,4732,21510
29-Aug-14,M90,5,5,,,0,1,1,0,8,2,275,2,8,64496,3,1032,11800,0,0,0,7,3701,52696,0,0,0,10,4732,3,17,13,18,5,29,4732,64496
23-Nov-14,CR9,5,5,1,1,0,1,1,0,10,1,278,0,11,19847,0,0,0,0,0,0,11,4732,19847,0,0,0,11,4732,1,6,0,123,5,34,4732,19847
20-Oct-14,CR9,5,4,1,1,0,1,1,0,6,2,210,0,8,18802,5,3399,12666,0,0,0,3,1332,6136,5,3399,12666,8,4731,2,18,2,97,5,30,4731,18802
15-Apr-14,MD8,4,3,1,1,0,1,1,0,5,0,155,3,2,28846,0,0,0,0,0,0,5,4731,29331,0,0,0,5,4731,2,18,0,126,3,13,4164,29331
4-Aug-14,CRJ,3,2,1,0,0,0,1,0,2,5,57,0,7,5686,1,803,428,0,0,0,6,3928,5258,1,803,428,7,4731,0,3,0,10,2,16,4731,5686
29-Oct-14,717,4,5,0,0,0,0,1,1,2,6,90,0,8,15800,0,0,0,0,0,0,8,4731,15800,0,0,0,8,4731,0,5,0,14,4,30,4731,15800
19-Jan-14,738,5,,1,0,0,1,1,0,4,1,54,0,5,9948,5,4730,9948,0,0,0,0,0,0,1,244,552,5,4730,0,31,4,104,5,12,4730,9948
3-Sep-14,320,5,4,,,0,1,1,0,10,1,487,0,11,33567,1,240,1196,0,0,0,10,4490,32371,0,0,0,11,4730,4,22,0,113,4,29,4730,33567
6-Apr-14,757,,,,,0,1,1,0,9,6,426,0,15,21604,0,0,0,0,0,0,15,4730,21604,0,0,0,15,4730,1,21,0,127,,30,4730,21604
28-Nov-14,M90,4,5,1,1,0,1,1,0,13,1,216,0,14,11879,1,416,445,0,0,0,13,4314,11434,0,0,0,14,4729,1,24,0,26,5,30,4729,11879
27-Sep-14,320,5,5,,,0,1,1,0,5,3,546,0,8,19596,1,439,2054,0,0,0,7,4289,20101,0,0,0,8,4728,2,18,9,55,5,37,4433,22155
30-Jun-14,CR7,3,3,1,0,0,0,1,0,0,6,58,0,6,7000,2,2252,6828,0,0,0,4,2474,6467,0,0,0,6,4727,0,10,0,191,3,7,1931,13295
19-May-14,738,5,5,1,1,0,1,1,0,2,1,12,0,3,20915,3,4727,20915,0,0,0,0,0,0,2,3087,14058,3,4727,1,18,0,190,4,13,4727,20915
2-Aug-14,CR7,5,5,0,1,0,0,1,0,6,7,107,0,13,21125,1,341,477,0,0,0,12,4386,20648,0,0,0,13,4727,0,1,0,250,5,26,4727,21125
2-Dec-14,757,5,,1,1,0,1,1,0,4,0,102,4,0,16282,1,1038,4962,2,2874,8670,1,814,2650,1,1038,4962,4,4726,1,26,1,19,4,10,4726,16282
30-Jun-14,744,5,5,,,0,1,1,0,4,0,119,4,0,44405,0,0,0,0,0,0,4,4726,51187,0,0,0,4,4726,0,9,0,,5,17,4375,51187
7-Jan-14,CRJ,5,5,,1,0,1,1,0,20,2,228,0,22,36436,5,857,7638,0,0,0,17,3870,28798,0,0,0,22,4726,1,3,0,122,5,46,4726,36436
9-Dec-14,757,3,4,1,1,0,1,1,0,11,4,404,0,15,33951,6,1523,8955,2,1340,6400,7,1863,18596,0,0,0,15,4725,0,10,0,18,5,34,4725,33951
30-May-14,757,5,5,1,0,0,0,1,0,6,0,64,0,6,13027,6,4724,13027,0,0,0,0,0,0,5,3459,10943,6,4724,0,10,0,31,1,24,4724,13027
24-Sep-14,757,4,3,1,0,0,0,1,1,1,5,158,0,6,15850,3,2018,6340,0,0,0,3,2706,9510,3,2018,6340,6,4724,0,10,3,181,5,10,4724,15850
29-Nov-14,717,4,4,,,0,1,1,0,11,2,364,1,12,57591,2,255,3640,0,0,0,11,4469,53951,0,0,0,13,4724,1,4,2,96,4,38,4724,57591
2-Dec-14,738,5,5,,,0,1,1,0,5,0,498,2,3,16290,1,2625,8984,1,818,1764,3,1281,5542,0,0,0,5,4724,2,4,0,194,5,10,4724,16290
14-May-14,320,5,5,1,1,0,1,1,0,7,1,242,1,7,27527,3,1877,14939,0,0,0,5,2846,16206,0,0,0,8,4723,2,26,0,143,5,24,4340,31145
12-Oct-14,M90,5,5,,,0,1,1,0,5,1,327,4,2,37360,1,275,1410,0,0,0,5,4446,36437,0,0,0,6,4722,1,17,7,131,5,23,4630,37847
29-Oct-14,CR9,5,5,,,0,1,1,0,11,3,190,0,14,27668,9,3188,18237,0,0,0,5,1534,9431,5,2264,9044,14,4721,1,23,22,78,5,32,4721,27668
2-Aug-14,717,4,4,1,0,0,1,0,0,9,2,259,0,11,22938,3,810,3936,0,0,0,8,3911,19002,0,0,0,11,4721,2,21,0,157,4,28,4721,22938
13-Dec-14,M90,4,3,1,1,0,1,0,0,7,0,315,0,7,19597,5,4251,16735,0,0,0,2,470,2862,5,4251,16735,7,4721,2,20,12,250,4,18,4721,19597
29-Jan-14,CR9,4,4,1,1,0,0,1,1,6,5,205,1,10,24263,0,0,0,0,0,0,11,4721,24263,0,0,0,11,4721,1,3,0,165,5,26,4721,24263
25-Oct-14,717,3,3,1,0,0,0,1,0,1,5,60,0,6,9440,0,0,0,0,0,0,6,4721,9440,0,0,0,6,4721,0,0,0,99,4,26,4721,9440
19-Aug-14,CR9,5,5,1,1,0,1,1,0,8,1,192,1,8,18666,0,0,0,1,1921,3828,8,2799,14838,0,0,0,9,4720,3,30,12,241,3,20,4720,18666
3-Sep-14,333,5,5,,,0,1,1,0,7,0,276,2,5,24580,0,0,0,0,0,0,7,4719,24580,0,0,0,7,4719,3,23,0,70,4,26,4719,24580
8-Nov-14,76G,3,3,1,0,0,0,1,0,2,3,88,0,5,14374,5,4719,14374,0,0,0,0,0,0,5,4719,14374,5,4719,1,1,0,121,1,9,4719,14374
4-Mar-14,CR9,2,2,1,0,0,1,1,0,8,0,186,3,5,41024,1,221,3182,0,0,0,7,4498,41585,0,0,0,8,4719,1,3,1,98,2,29,4405,44767
2-Dec-14,MD8,5,5,,,0,1,1,0,3,3,117,0,6,9608,2,1672,4236,0,0,0,4,3047,5372,1,769,2824,6,4718,2,33,0,14,4,21,4718,9608
27-Oct-14,320,4,3,1,,0,0,0,1,5,5,129,0,10,16200,0,0,0,0,0,0,10,4718,16541,0,0,0,10,4718,1,31,0,102,5,31,4571,16541
22-Jul-14,717,5,5,1,1,0,1,1,0,7,5,237,0,12,16908,0,0,0,0,0,0,12,4718,16908,0,0,0,12,4718,1,3,0,128,5,48,4718,16908
4-Feb-14,738,5,5,1,1,0,0,1,1,4,0,228,2,2,15475,0,0,0,0,0,0,4,4717,16847,0,0,0,4,4717,0,22,0,238,5,7,3689,16847
17-Dec-14,CR9,4,2,1,,0,1,0,0,4,5,132,0,9,20152,1,363,1384,0,0,0,8,4354,18768,0,0,0,9,4717,1,24,0,131,4,28,4717,20152
11-Feb-14,MD8,5,4,,,0,1,1,0,8,0,433,0,8,27562,2,1089,5082,1,238,2352,5,3389,20128,0,0,0,8,4716,4,25,0,101,5,34,4716,27562
12-Dec-14,MD8,5,5,,,0,1,1,0,8,1,349,0,9,26874,6,3282,19499,0,0,0,3,1433,8339,2,2575,13018,9,4716,1,19,2,14,,24,4495,27838
31-Dec-14,757,5,4,1,0,0,1,1,0,8,0,513,0,8,16176,2,1386,6300,2,1837,4158,4,1492,5718,1,1046,3136,8,4716,2,11,9,91,5,16,4716,16176
17-Dec-14,CRJ,5,4,,,0,1,1,0,4,6,165,0,10,15005,3,1212,3849,0,0,0,7,3504,11156,0,0,0,10,4715,1,21,0,70,4,37,4715,15005
11-Oct-14,332,3,4,1,1,0,0,0,1,1,1,38,2,0,20646,0,0,0,0,0,0,2,4715,21307,0,0,0,2,4715,0,18,0,55,3,5,4144,21307
27-Apr-14,738,4,3,1,1,0,0,1,0,2,1,194,1,2,13532,0,0,0,1,4050,7450,2,665,9713,0,0,0,3,4715,0,5,5,196,4,6,2987,17163
31-Jul-14,ERJ,5,5,1,1,0,1,1,0,8,2,285,1,9,19856,3,1540,4993,0,0,0,7,3175,20428,1,440,2017,10,4714,3,21,0,93,5,33,4124,25421
15-Feb-14,757,4,4,1,1,0,0,1,1,3,0,124,1,2,5806,0,0,0,1,4062,3622,2,650,5806,0,0,0,3,4713,1,26,1,250,4,4,650,9428
12-Feb-14,738,5,5,,,0,1,1,0,9,1,148,0,10,13659,3,1300,3851,0,0,0,7,3414,9808,0,0,0,10,4713,1,22,0,250,5,17,4713,13659
25-Aug-14,753,5,4,,,0,1,0,0,10,0,681,2,8,25598,2,1361,6376,1,876,3264,7,2476,18057,0,0,0,10,4713,3,23,0,250,5,20,4518,27697
6-Sep-14,738,5,5,1,0,0,1,1,0,10,0,100,0,10,37958,0,0,0,0,0,0,10,4713,37958,0,0,0,10,4713,0,4,0,88,5,36,4713,37958
25-Apr-14,320,3,3,1,0,0,1,0,0,14,2,118,0,16,18010,8,2175,7440,0,0,0,8,2538,12605,0,0,0,16,4713,0,4,0,195,3,23,4476,20045
4-Jan-14,738,5,4,1,1,0,0,1,0,6,1,377,1,6,26201,0,0,0,0,0,0,7,4711,26888,0,0,0,7,4711,2,23,0,232,4,23,4602,26888
5-Dec-14,753,5,5,1,1,0,0,1,0,9,2,108,0,11,11954,0,0,0,0,0,0,11,4711,11954,0,0,0,11,4711,0,22,0,198,5,17,4711,11954
25-Mar-14,73W,2,3,1,,0,1,1,0,7,2,180,5,4,24024,0,0,0,0,0,0,9,4711,24024,0,0,0,9,4711,3,22,0,66,4,26,4711,24024
